index,latency_s,arrival_time,sent_gps_time,payload
330,0,1773984953,1773984953,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:35:53"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
331,0,1773984954,1773984954,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:35:54"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
332,1,1773984964,1773984963,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:03"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
333,0,1773984964,1773984964,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:04"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
334,1,1773984974,1773984973,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:13"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
335,1,1773984974,1773984973,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:13"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
336,2,1773984985,1773984983,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:23"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
337,2,1773984985,1773984983,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:23"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
338,0,1773984995,1773984995,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:35"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
339,0,1773984995,1773984995,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:35"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
340,0,1773985005,1773985005,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:45"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
341,1,1773985006,1773985005,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:45"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
342,1,1773985015,1773985014,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:54"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
343,1,1773985016,1773985015,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:36:55"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
344,0,1773985025,1773985025,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:05"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
345,1,1773985027,1773985026,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:06"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
346,1,1773985035,1773985034,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
347,1,1773985037,1773985036,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:16"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
348,1,1773985045,1773985044,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:24"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
349,2,1773985048,1773985046,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:26"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
350,1,1773985055,1773985054,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:34"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
351,0,1773985058,1773985058,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:38"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
352,0,1773985065,1773985065,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:45"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
353,1,1773985069,1773985068,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:48"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
354,1,1773985076,1773985075,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:55"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
355,1,1773985079,1773985078,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:37:58"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
356,2,1773985086,1773985084,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:38:04"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
357,2,1773985090,1773985088,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:38:08"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
358,1,1773985096,1773985095,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:38:15"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
359,0,1773985100,1773985100,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:38:20"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
